No    ,Deprem Kodu,Olus tarihi,Olus zamani,Enlem,Boylam,Der(km),xM,MD,ML,Mw,Ms,Mb,Tip,Yer
163,2.02E+13,2023-08-12,39:58.9,38.357,38.1747,5,4.2,0,4.2,0,0,0,Ke,FATIH- (MALATYA) [North East  3.4 km]
164,2.02E+13,2023-08-12,39:15.3,38.2955,38.177,5.9,4.9,0,4.9,4.8,0,0,Ke,IKIZCE-YESILYURT (MALATYA) [West 1.6 km]
165,2.02E+13,2023-08-11,42:51.3,38.2877,37.2903,5,4.1,0,3.9,4.1,0,0,Ke,BUYUKYAPALAK-ELBISTAN (KAHRAMANMARAS) [South East  4.6 km]
166,2.02E+13,2023-08-11,55:27.8,39.34,40.8817,3.2,4.2,0,4.1,4.2,0,0,Ke,KAZANLI-KARLIOVA (BINGOL) [South West  5.0 km]
167,2.02E+13,2023-08-10,47:59.3,38.2897,38.2135,5,5.2,0,5.2,5.2,0,0,Ke,IKIZCE-YESILYURT (MALATYA) [South East  1.7 km]
168,2.02E+13,2023-08-10,16:03.5,35.7092,31.444,4.1,4.7,0,4.7,4.5,0,0,Ke,AKDENIZ
169,2.02E+13,2023-08-10,25:52.0,38.5243,40.3787,5,4.1,0,4.1,4,0,0,Ke,KALEDIBI-HANI (DIYARBAKIR) [South East  1.2 km]
170,2.02E+13,2023-08-09,01:44.7,38.1792,38.432,1.2,4.3,0,4.3,4.2,0,0,Ke,SALKONAK-YESILYURT (MALATYA) [North East  7.4 km]
171,2.02E+13,2023-08-09,10:22.0,37.9862,36.254,5,4,0,4,3.9,0,0,Ke,KAZANDERE-GOKSUN (KAHRAMANMARAS) [North West  2.7 km]
172,2.02E+13,2023-08-03,56:14.6,38.1623,38.6448,5,4.3,0,4.2,4.3,0,0,Ke,BASMEZRA-PUTURGE (MALATYA) [North West  2.2 km]
173,2.02E+13,2023-08-01,37:04.2,40.3583,42.0817,4.3,4.2,0,4,4.2,0,0,Ke,PINARYOLU-NARMAN (ERZURUM) [North West  2.1 km]
174,2.02E+13,2023-08-01,06:50.9,38.0893,32.6225,2.3,4.8,0,4.8,4.6,0,0,Ke,SARICALAR-SELCUKLU (KONYA) [North East  1.1 km]
175,2.02E+13,2023-07-27,38:26.2,36.0473,36.0593,22.7,4,0,4,3.8,0,0,Ke,KARACURUN-YAYLADAGI (HATAY) [North West  2.1 km]
176,2.02E+13,2023-07-26,55:19.3,37.5178,35.927,5,4,0,3.9,4,0,0,Ke,FERHATLI-KOZAN (ADANA) [North East  2.1 km]
177,2.02E+13,2023-07-25,57:53.2,37.6007,35.9215,5,4.5,0,4.5,4.4,0,0,Ke,MINNETLI-KOZAN (ADANA) [South West  1.7 km]
178,2.02E+13,2023-07-25,44:48.9,37.5915,35.8967,1.1,5.6,0,5.6,5.6,0,0,Ke,MINNETLI-KOZAN (ADANA) [South West  3.8 km]
179,2.02E+13,2023-07-22,43:10.0,38.0587,37.5387,4,4.1,0,4.1,4,0,0,Ke,TATLAR-NURHAK (KAHRAMANMARAS) [North 6.2 km]
180,2.02E+13,2023-07-22,37:10.9,37.8753,36.269,5,4,0,4,4,0,0,Ke,TOPALLAR-SAIMBEYLI (ADANA) [South West  0.8 km]
181,2.02E+13,2023-07-20,49:14.3,37.7382,27.1395,13.4,4.2,0,4.2,4,0,0,Ke,KUSADASI KORFEZI (EGE DENIZI)
182,2.02E+13,2023-07-13,32:54.6,39.0302,43.9595,5,4.1,0,3.9,4.1,0,0,Ke,SALHANE-CALDIRAN (VAN) [East 2.7 km]
183,2.02E+13,2023-07-12,37:39.1,39.9725,28.0917,9.8,4.3,0,4.3,0,0,0,Ke,GUNAYDIN-SUSURLUK (BALIKESIR) [North East  1.3 km]
184,2.02E+13,2023-07-11,52:19.0,39.3855,26.2403,5.8,4,0,4,3.7,0,0,Ke,MIDILLI ADASI (EGE DENIZI)
185,2.02E+13,2023-07-01,00:06.2,37.998,36.5822,2.6,4,0,4,3.9,0,0,Ke,KARAAHMET-GOKSUN (KAHRAMANMARAS) [South East  2.7 km]
186,2.02E+13,2023-06-29,34:43.4,38.0185,37.3337,5,4,0,4,4,0,0,Ke,BARIS-NURHAK (KAHRAMANMARAS) [North West  1.9 km]
187,2.02E+13,2023-06-29,28:06.9,38.0132,36.416,5,4.2,0,4.2,4.1,0,0,Ke,ACIELMA-GOKSUN (KAHRAMANMARAS) [North East  0.8 km]
188,2.02E+13,2023-06-27,40:06.9,38.4833,39.2767,1.6,4,0,3.9,4,0,0,Ke,BEKCITEPE-SIVRICE (ELAZIG) [South West  1.5 km]
189,2.02E+13,2023-06-26,41:28.9,37.1075,43.3475,5,4.7,0,4.7,4.6,0,0,Ke,IRAK
190,2.02E+13,2023-06-22,21:02.8,38.1298,38.4147,7.4,4.2,0,4.2,4.2,0,0,Ke,SALKONAK-YESILYURT (MALATYA) [South East  5.3 km]
191,2.02E+13,2023-06-19,31:29.6,37.9637,36.5538,5,4.7,0,4.7,4.7,0,0,Ke,KURUCAOVA- (KAHRAMANMARAS) [North West  2.0 km]
192,2.02E+13,2023-06-19,43:23.9,39.9137,40.7768,5,4.3,0,4.1,4.3,0,0,Ke,KUCUKGECIT-ASKALE (ERZURUM) [South East  3.1 km]
193,2.02E+13,2023-06-19,21:34.2,37.9583,36.3152,5,4,0,3.9,4,0,0,Ke,KAZANDERE-GOKSUN (KAHRAMANMARAS) [South East  3.5 km]
194,2.02E+13,2023-06-19,30:16.3,38.177,38.0318,5,4.5,0,4.5,4.2,0,0,Ke,GOZENE-YESILYURT (MALATYA) [South West  1.7 km]
195,2.02E+13,2023-06-18,59:21.2,37.8638,36.2483,5,4,0,3.9,4,0,0,Ke,TOPALLAR-SAIMBEYLI (ADANA) [South West  2.9 km]
196,2.02E+13,2023-06-18,36:28.0,38.2618,38.5953,5,4.5,0,4.5,4.5,0,0,Ke,PELITLI- (MALATYA) [South West  3.9 km]
197,2.02E+13,2023-06-17,02:55.9,37.6912,37.3625,8,4.1,0,4.1,4,0,0,Ke,KUCUKUNGUT-CAGLAYANCERIT (KAHRAMANMARAS) [South West  0.8 km]
198,2.02E+13,2023-06-17,30:42.8,38.4977,44.954,5,4.8,0,4.8,4.7,0,0,Ke,IRAN
199,2.02E+13,2023-06-16,54:52.8,38.6552,43.1792,5,4.1,0,4,4.1,0,0,Ke,MOLLAKASIM- (VAN) [South West  2.6 km]
200,2.02E+13,2023-06-15,39:39.9,37.9827,36.4233,5,4,0,4,4,0,0,Ke,ACIELMA-GOKSUN (KAHRAMANMARAS) [South East  2.8 km]
201,2.02E+13,2023-06-11,57:01.0,37.9172,36.2507,5,4.1,0,4,4.1,0,0,Ke,AKSAAGAC-SAIMBEYLI (ADANA) [North East  2.9 km]
202,2.02E+13,2023-06-11,41:02.5,40.1195,40.964,5,4.4,0,4.4,4.4,0,0,Ke,EGERTI-AZIZIYE (ERZURUM) [North West  1.9 km]
203,2.02E+13,2023-06-11,47:13.2,37.8962,36.2605,4,4,0,4,3.8,0,0,Ke,TOPALLAR-SAIMBEYLI (ADANA) [North West  1.8 km]
204,2.02E+13,2023-06-11,42:00.7,37.7535,27.132,13.6,4.3,0,4.3,4.2,0,0,Ke,KUSADASI KORFEZI (EGE DENIZI)
205,2.02E+13,2023-06-09,49:00.4,39.9202,39.6895,5,4,0,3.9,4,0,0,Ke,GULLUCE-KELKIT (GUMUSHANE) [East 1.5 km]
206,2.02E+13,2023-06-08,38:40.1,37.8225,36.3102,5,4.2,0,4.2,4,0,0,Ke,CIGSAR-ANDIRIN (KAHRAMANMARAS) [North 5.0 km]
207,2.02E+13,2023-06-05,40:47.1,38.0025,36.5735,6.5,4.6,0,4.6,4.3,0,0,Ke,KARAAHMET-GOKSUN (KAHRAMANMARAS) [South 2.0 km]
208,2.02E+13,2023-06-03,25:19.8,38.2587,39.4097,5,4.1,0,4.1,4.1,0,0,Ke,ORMANCAYI-CUNGUS (DIYARBAKIR) [South West  1.6 km]
209,2.02E+13,2023-06-03,07:26.0,39.4283,37.2335,5,4.3,0,4.3,4.2,0,0,Ke,ESKIKARAHISAR-ULAS (SIVAS) [North 1.6 km]
210,2.02E+13,2023-05-30,20:32.8,38.4568,37.5612,3,4,0,3.9,4,0,0,Ke,CAYBASI-DARENDE (MALATYA) [South West  1.3 km]
211,2.02E+13,2023-05-28,22:11.8,38.2722,44.8817,3.8,4,0,3.8,4,0,0,Ke,TURKIYE-IRAN SINIR BOLGESI
212,2.02E+13,2023-05-25,02:06.0,38.0463,38.5912,9,4,0,4,4,0,0,Ke,SERINCE-SINCIK (ADIYAMAN) [South West  1.4 km]
213,2.02E+13,2023-05-23,12:45.6,37.909,36.3013,5,4.1,0,4.1,3.9,0,0,Ke,HACIKODAL-GOKSUN (KAHRAMANMARAS) [South West  0.8 km]
214,2.02E+13,2023-05-22,42:57.7,37.8977,36.2443,5,4.3,0,4.3,4.3,0,0,Ke,AKSAAGAC-SAIMBEYLI (ADANA) [South East  2.8 km]
215,2.02E+13,2023-05-22,06:58.0,37.9415,36.2732,3.5,4.6,0,4.6,4.4,0,0,Ke,KAZANDERE-GOKSUN (KAHRAMANMARAS) [South 3.5 km]
216,2.02E+13,2023-05-21,16:21.0,37.9147,36.2853,5,4,0,3.9,4,0,0,Ke,HACIKODAL-GOKSUN (KAHRAMANMARAS) [West 1.7 km]
217,2.02E+13,2023-05-21,46:13.2,37.9117,36.2582,4.9,4.8,0,4.8,4.8,0,0,Ke,TOPALLAR-SAIMBEYLI (ADANA) [North West  3.5 km]
218,2.02E+13,2023-05-20,03:29.6,36.1765,36.0375,10.6,4,0,3.8,4,0,0,Ke,CANAKOLUK-SAMANDAG (HATAY) [North West  1.6 km]
219,2.02E+13,2023-05-19,23:36.0,38.3543,37.7352,5,4,0,4,4,0,0,Ke,KEPEZ-AKCADAG (MALATYA) [North West  2.0 km]
220,2.02E+13,2023-05-14,06:08.4,37.8792,36.2885,5,4.3,0,4.3,4.3,0,0,Ke,PAYAMBURNU-GOKSUN (KAHRAMANMARAS) [South West  1.3 km]
221,2.02E+13,2023-05-13,54:43.8,38.113,38.5653,5,4,0,4,4,0,0,Ke,ARIKONAK-SINCIK (ADIYAMAN) [West 0.5 km]
222,2.02E+13,2023-05-12,33:20.3,37.8722,36.273,5,4.6,0,4.6,4.5,0,0,Ke,TOPALLAR-SAIMBEYLI (ADANA) [South 1.1 km]
223,2.02E+13,2023-05-11,57:04.3,38.0688,36.576,5,4,0,4,3.8,0,0,Ke,YAGMURLU-GOKSUN (KAHRAMANMARAS) [South West  1.2 km]
224,2.02E+13,2023-05-09,14:49.5,39.1262,33.004,5,4.2,0,4.2,4.2,0,0,Ke,AGILBASI-KULU (KONYA) [South East  2.9 km]
225,2.02E+13,2023-05-09,22:05.3,36.513,28.8682,5,4.1,0,4.1,4,0,0,Ke,FETHIYE KORFEZI (AKDENIZ)
226,2.02E+13,2023-05-09,52:14.3,35.0097,37.674,5,4.6,0,4.6,4.6,0,0,Ke,SURIYE
227,2.02E+13,2023-05-08,20:33.2,38.1172,38.3602,8.4,4.7,0,4.7,4.7,0,0,Ke,SALKONAK-YESILYURT (MALATYA) [South 3.3 km]
228,2.02E+13,2023-05-08,24:56.9,35.012,37.6605,5,4.5,0,4.5,4.4,0,0,Ke,SURIYE
229,2.02E+13,2023-05-07,36:09.7,36.4223,36.298,16.6,4.9,0,4.9,4.7,0,0,Ke,TOPBOGAZI-KIRIKHAN (HATAY) [South West  1.3 km]
230,2.02E+13,2023-05-06,29:25.3,37.8565,36.5693,2.9,4,0,4,3.8,0,0,Ke,CUKURHISAR- (KAHRAMANMARAS) [North 3.2 km]
231,2.02E+13,2023-05-05,52:27.7,37.973,36.3063,5,4.7,0,4.7,4.7,0,0,Ke,KAZANDERE-GOKSUN (KAHRAMANMARAS) [East 2.4 km]
232,2.02E+13,2023-05-04,49:59.7,40.4323,26.15,7.1,4.4,0,4.4,4.1,0,0,Ke,SAROS KORFEZI (EGE DENIZI)
233,2.02E+13,2023-05-03,22:14.4,38.0847,36.5788,5,4.1,0,4.1,3.9,0,0,Ke,YAGMURLU-GOKSUN (KAHRAMANMARAS) [North West  0.7 km]
234,2.02E+13,2023-05-03,16:37.3,38.084,36.5752,2.8,5.1,0,5.1,4.8,0,0,Ke,YAGMURLU-GOKSUN (KAHRAMANMARAS) [North West  0.8 km]
235,2.02E+13,2023-05-03,20:52.7,37.6233,35.5738,5,4.3,0,4.3,4.2,0,0,Ke,ERGENUSAGI-KOZAN (ADANA) [South West  2.1 km]
236,2.02E+13,2023-05-01,35:57.9,38.1285,38.5707,5,4.3,0,4.3,4.1,0,0,Ke,ARIKONAK-SINCIK (ADIYAMAN) [North 1.6 km]
237,2.02E+13,2023-04-30,01:27.7,38.3392,37.7633,8.7,4.3,0,4.3,4.3,0,0,Ke,KEPEZ-AKCADAG (MALATYA) [East 1.7 km]
238,2.02E+13,2023-04-29,55:46.6,38.0253,36.452,3.9,4.9,0,4.9,4.7,0,0,Ke,CAGLAYAN-GOKSUN (KAHRAMANMARAS) [South West  2.0 km]
239,2.02E+13,2023-04-28,15:42.2,36.0708,36.1268,7.5,4.3,0,4.3,4.2,0,0,Ke,YUKARIOKCULAR- (HATAY) [South West  2.5 km]
240,2.02E+13,2023-04-27,33:44.7,38.8185,37.2358,5.6,4.2,0,4.1,4.2,0,0,Ke,KIZILOREN-GURUN (SIVAS) [North East  4.4 km]
241,2.02E+13,2023-04-26,00:35.3,36.3312,26.3663,117.9,5.1,0,5.1,4.8,0,0,Ke,AKDENIZ
242,2.02E+13,2023-04-26,31:03.5,37.967,36.416,5,4.5,0,4.5,4.4,0,0,Ke,SIRMALI-GOKSUN (KAHRAMANMARAS) [North East  3.3 km]
243,2.02E+13,2023-04-26,48:30.5,37.8813,36.2673,1.1,4.1,0,4.1,4.1,0,0,Ke,TOPALLAR-SAIMBEYLI (ADANA) [South West  0.4 km]
244,2.02E+13,2023-04-25,14:06.8,38.0435,37.3297,5,4,0,4,3.9,0,0,Ke,AGCASAR-NURHAK (KAHRAMANMARAS) [South West  4.3 km]
245,2.02E+13,2023-04-25,48:10.1,38.2262,38.6085,5,4,0,3.9,4,0,0,Ke,SOGUTLU-PUTURGE (MALATYA) [North West  2.9 km]
246,2.02E+13,2023-04-24,51:17.3,38.2143,38.6838,5,4,0,3.9,4,0,0,Ke,KOKPINAR-PUTURGE (MALATYA) [South West  1.9 km]
247,2.02E+13,2023-04-23,40:06.1,37.1182,28.4698,4.6,4.1,0,4.1,4.1,0,0,Ke,ARMUTCUK-ULA (MUGLA) [North West  3.2 km]
248,2.02E+13,2023-04-22,38:18.7,37.104,28.4697,5,4,0,4,3.9,0,0,Ke,CICEKLI-ULA (MUGLA) [North West  2.8 km]
249,2.02E+13,2023-04-19,44:07.5,38.4555,39.2145,4.9,4.5,0,4.5,4.5,0,0,Ke,ALINCIK-SIVRICE (ELAZIG) [South West  1.8 km]
250,2.02E+13,2023-04-17,07:17.9,39.1362,43.9188,4.8,4.1,0,3.9,4.1,0,0,Ke,CALDIRAN (VAN) [South East  0.8 km]
251,2.02E+13,2023-04-16,55:56.1,38.0267,36.7783,5,4.1,0,4.1,4,0,0,Ke,KINIKKOZ-GOKSUN (KAHRAMANMARAS) [North 1.5 km]
252,2.02E+13,2023-04-15,51:00.9,37.6227,37.1962,9.7,4,0,4,3.8,0,0,Ke,KUCUKNACAR- (KAHRAMANMARAS) [South East  1.6 km]
253,2.02E+13,2023-04-15,37:20.7,37.9303,36.2428,5,4.2,0,4.2,4.2,0,0,Ke,KALEBOYNU-GOKSUN (KAHRAMANMARAS) [South East  2.9 km]
254,2.02E+13,2023-04-14,01:33.1,37.9687,36.3267,5,4.2,0,4.2,4.1,0,0,Ke,KAZANDERE-GOKSUN (KAHRAMANMARAS) [East 4.2 km]
255,2.02E+13,2023-04-13,26:57.6,38.0748,38.5457,5,4.3,0,4.3,4.3,0,0,Ke,NARLI-SINCIK (ADIYAMAN) [North 1.3 km]
256,2.02E+13,2023-04-11,30:48.4,39.4367,44.4647,5,4.3,0,4.1,4.3,0,0,Ke,SARICAVUS-DOGUBAYAZIT (AGRI) [North East  4.9 km]
257,2.02E+13,2023-04-08,26:43.2,38.1355,36.9247,5.3,4.2,0,4.2,4,0,0,Ke,SOGUCAK-AFSIN (KAHRAMANMARAS) [South West  2.2 km]
258,2.02E+13,2023-04-07,29:36.6,39.0392,40.4357,2.8,4.5,0,4.5,4.5,0,0,Ke,SUDUGUNU- (BINGOL) [South 1.3 km]
259,2.02E+13,2023-04-06,46:50.2,38.7805,43.5972,5,4,0,3.8,4,0,0,Ke,YUKARIGOLALAN- (VAN) [North East  2.5 km]
260,2.02E+13,2023-04-04,54:52.9,37.2417,30.4783,8.4,4.2,0,4,4.2,0,0,Ke,BADEMAGACI-DOSEMEALTI (ANTALYA) [North 3.2 km]
261,2.02E+13,2023-04-03,44:14.8,38.0767,37.6942,5,4.1,0,4.1,4.1,0,0,Ke,BEGRE-DOGANSEHIR (MALATYA) [North East  3.0 km]
262,2.02E+13,2023-04-03,40:50.7,39.7682,40.668,5,4.1,0,3.8,4.1,0,0,Ke,TOZLUCA-ASKALE (ERZURUM) [North East  2.0 km]
263,2.02E+13,2023-04-03,52:53.5,38.061,37.8083,5,4.3,0,4.3,4.2,0,0,Ke,GUNEDOGRU-DOGANSEHIR (MALATYA) [North West  2.4 km]
264,2.02E+13,2023-04-03,45:48.5,37.9188,36.2898,4.7,4.2,0,4.1,4.2,0,0,Ke,HACIKODAL-GOKSUN (KAHRAMANMARAS) [North West  1.3 km]
265,2.02E+13,2023-04-02,04:46.6,38.2152,38.6577,5,4,0,3.8,4,0,0,Ke,KAVAKLIDERE-PUTURGE (MALATYA) [South East  1.2 km]
266,2.02E+13,2023-04-02,18:52.8,36.7512,41.413,1.7,4,0,3.8,4,0,0,Ke,SURIYE
267,2.02E+13,2023-04-02,12:42.8,38.4827,37.9515,5,4,0,4,4,0,0,Ke,RESULUSAGI-AKCADAG (MALATYA) [North East  2.3 km]
268,2.02E+13,2023-04-01,24:39.0,41.0363,33.6197,3.9,4.1,0,4.1,4,0,0,Ke,KIZILELLER-IHSANGAZI (KASTAMONU) [South East  3.6 km]
269,2.02E+13,2023-04-01,40:51.8,36.1438,35.8342,11.4,4.1,0,4.1,4,0,0,Ke,KAPISUYU-SAMANDAG (HATAY) [West 9.6 km]
270,2.02E+13,2023-04-01,34:35.8,36.0307,35.8205,10.2,4,0,4,4,0,0,Ke,AKDENIZ
271,2.02E+13,2023-03-31,56:56.6,36.9917,36.5947,10,4.6,0,4.6,4.3,0,0,Ke,AGABEY-ISLAHIYE (GAZIANTEP) [North East  2.1 km]
272,2.02E+13,2023-03-29,44:19.6,37.8598,36.6187,5,4.2,0,4.2,4.1,0,0,Ke,DONGEL- (KAHRAMANMARAS) [North West  1.8 km]
273,2.02E+13,2023-03-29,05:54.5,37.9425,36.257,2.7,4.1,0,4,4.1,0,0,Ke,KALEBOYNU-GOKSUN (KAHRAMANMARAS) [South East  3.3 km]
274,2.02E+13,2023-03-29,47:01.8,37.9328,36.2887,3.2,4.6,0,4.6,4.6,0,0,Ke,HACIKODAL-GOKSUN (KAHRAMANMARAS) [North West  2.4 km]
275,2.02E+13,2023-03-29,58:39.3,38.2007,38.088,7.4,4.1,0,4,4.1,0,0,Ke,OLUKLU-YESILYURT (MALATYA) [North East  0.8 km]
276,2.02E+13,2023-03-28,55:16.2,37.7002,36.4407,5,4,0,4,4,0,0,Ke,KALEBOYNU-ANDIRIN (KAHRAMANMARAS) [North East  2.0 km]
277,2.02E+13,2023-03-27,35:15.0,38.0668,36.5298,5,4.7,0,4.7,4.5,0,0,Ke,ORTATEPE-GOKSUN (KAHRAMANMARAS) [North East  0.5 km]
278,2.02E+13,2023-03-25,33:38.5,37.9158,36.2867,5,4.1,0,4.1,4.1,0,0,Ke,HACIKODAL-GOKSUN (KAHRAMANMARAS) [West 1.6 km]
279,2.02E+13,2023-03-25,39:32.3,38.0702,37.0163,6.5,4.5,0,4.5,4.2,0,0,Ke,KABAKTEPE-EKINOZU (KAHRAMANMARAS) [North East  4.1 km]
280,2.02E+13,2023-03-24,51:23.2,37.9502,36.2852,5,4.1,0,4,4.1,0,0,Ke,KAZANDERE-GOKSUN (KAHRAMANMARAS) [South East  2.5 km]
281,2.02E+13,2023-03-24,10:33.9,38.011,37.5388,6.6,4.3,0,4.3,4.3,0,0,Ke,TATLAR-NURHAK (KAHRAMANMARAS) [North 0.9 km]
282,2.02E+13,2023-03-24,16:55.6,38.2168,44.8113,5,5.5,0,5.4,5.5,0,0,Ke,TURKIYE-IRAN SINIR BOLGESI
283,2.02E+13,2023-03-24,39:52.5,38.0173,36.3985,5,4.8,0,4.8,4.6,0,0,Ke,ACIELMA-GOKSUN (KAHRAMANMARAS) [North West  1.7 km]
284,2.02E+13,2023-03-23,04:55.7,38.0102,36.5247,5,4.2,0,4.2,4.1,0,0,Ke,ASLANBEYCIFTLIGI-GOKSUN (KAHRAMANMARAS) [North West  1.7 km]
285,2.02E+13,2023-03-23,19:52.1,38.0317,36.4765,5.3,5.3,0,5.3,5.3,0,0,Ke,CAGLAYAN-GOKSUN (KAHRAMANMARAS) [South East  1.8 km]
286,2.02E+13,2023-03-23,45:20.9,37.8955,36.6182,3.4,4.4,0,4.4,4.1,0,0,Ke,TEKIR- (KAHRAMANMARAS) [North 1.5 km]
287,2.02E+13,2023-03-22,43:23.5,38.1842,38.0548,5,4.5,0,4.5,4.4,0,0,Ke,GOZENE-YESILYURT (MALATYA) [East 0.4 km]
288,2.02E+13,2023-03-20,42:42.8,38.0933,37.7157,5,4,0,4,4,0,0,Ke,ARMUTALAN-ELBISTAN (KAHRAMANMARAS) [South East  5.1 km]
289,2.02E+13,2023-03-20,40:34.0,37.2653,36.678,6.2,4.1,0,4,4.1,0,0,Ke,INDERESI-BAHCE (OSMANIYE) [East 3.3 km]
290,2.02E+13,2023-03-20,57:06.6,38.081,37.1888,9.7,4.3,0,4.3,4.2,0,0,Ke,EKINOZU (KAHRAMANMARAS) [North 2.4 km]
291,2.02E+13,2023-03-19,56:44.8,38.0333,36.4612,5,4.3,0,4.3,4.1,0,0,Ke,CAGLAYAN-GOKSUN (KAHRAMANMARAS) [South 1.0 km]
292,2.02E+13,2023-03-19,54:24.1,38.0165,36.4857,5,4.5,0,4.5,4.3,0,0,Ke,GOKSUN (KAHRAMANMARAS) [South West  0.9 km]
293,2.02E+13,2023-03-18,43:39.6,35.2548,35.9198,5,4.1,0,4.1,3.9,0,0,Ke,SURIYE
294,2.02E+13,2023-03-18,25:30.4,37.8028,36.4233,5,4.2,0,4.2,4.1,0,0,Ke,GEBEN-ANDIRIN (KAHRAMANMARAS) [North West  2.9 km]
295,2.02E+13,2023-03-18,14:28.7,38.0082,36.4525,2.8,4.6,0,4.6,4.5,0,0,Ke,YIRICEK-GOKSUN (KAHRAMANMARAS) [North East  0.6 km]
296,2.02E+13,2023-03-18,40:04.1,37.8663,36.6243,2.6,4.1,0,4.1,4.1,0,0,Ke,DONGEL- (KAHRAMANMARAS) [North West  1.8 km]
297,2.02E+13,2023-03-17,41:11.3,37.9797,36.5428,5,4.1,0,4,4.1,0,0,Ke,ASLANBEYCIFTLIGI-GOKSUN (KAHRAMANMARAS) [South 2.5 km]
298,2.02E+13,2023-03-16,59:12.3,36.3978,34.3465,5,4.5,0,4.5,4.2,0,0,Ke,ERDEMLI ACIKLARI-MERSIN (AKDENIZ)
299,2.02E+13,2023-03-16,55:06.0,40.7942,31.5332,9.1,4.7,0,4.7,4.7,0,0,Ke,KIZILAGIL- (BOLU) [North East  1.7 km]
300,2.02E+13,2023-03-15,49:33.1,37.9912,37.5147,5,4,0,4,4,0,0,Ke,KULLAR-NURHAK (KAHRAMANMARAS) [North 1.4 km]
301,2.02E+13,2023-03-15,29:53.9,37.1545,36.2902,5,4,0,4,3.9,0,0,Ke,DERVISLI- (OSMANIYE) [North West  2.5 km]
302,2.02E+13,2023-03-14,55:15.1,38.119,38.5022,5,4,0,3.8,4,0,0,Ke,GECITLI-SINCIK (ADIYAMAN) [South West  2.7 km]
303,2.02E+13,2023-03-14,49:47.5,37.8418,37.3907,5,4.9,0,4.9,4.9,0,0,Ke,UMUTLU-NURHAK (KAHRAMANMARAS) [South East  7.4 km]
304,2.02E+13,2023-03-14,47:33.3,38.0722,37.0223,5,4.7,0,4.7,4.7,0,0,Ke,KABAKTEPE-EKINOZU (KAHRAMANMARAS) [North East  4.5 km]
305,2.02E+13,2023-03-14,27:50.6,38.1348,38.5307,5,4.2,0,3.9,4.2,0,0,Ke,GECITLI-SINCIK (ADIYAMAN) [North 0.6 km]
306,2.02E+13,2023-03-13,23:13.5,36.8018,36.5215,5,4.4,0,4.4,4.2,0,0,Ke,HASSA (HATAY) [North 0.4 km]
307,2.02E+13,2023-03-13,13:51.1,38.1468,38.6833,5,4.5,0,4.5,4.5,0,0,Ke,BASMEZRA-PUTURGE (MALATYA) [East 1.9 km]
308,2.02E+13,2023-03-13,34:29.6,38.1388,38.7018,1.9,4.8,0,4.8,4.8,0,0,Ke,YAZICA-PUTURGE (MALATYA) [South West  2.6 km]
309,2.02E+13,2023-03-12,31:20.4,37.943,36.2685,5,4.3,0,4.3,4.3,0,0,Ke,KAZANDERE-GOKSUN (KAHRAMANMARAS) [South West  3.4 km]
310,2.02E+13,2023-03-11,35:16.5,36.9162,35.763,5,4.2,0,4.2,4.1,0,0,Ke,YENIKOYNAZIMBEY-CEYHAN (ADANA) [South 3.7 km]
311,2.02E+13,2023-03-10,58:33.5,38.0035,37.4892,1.2,4,0,4,3.9,0,0,Ke,KULLAR-NURHAK (KAHRAMANMARAS) [North West  3.7 km]
312,2.02E+13,2023-03-10,28:14.2,38.7008,35.2843,5.6,4.9,0,4.8,4.9,0,0,Ke,KARPUZSEKISI-HACILAR (KAYSERI) [North West  2.7 km]
313,2.02E+13,2023-03-09,34:15.2,38.0933,38.4788,5,4.1,0,4,4.1,0,0,Ke,KARAKOSE-SINCIK (ADIYAMAN) [North West  3.0 km]
314,2.02E+13,2023-03-09,08:47.6,37.1178,36.929,7,4,0,4,3.9,0,0,Ke,ATAKOY-NURDAGI (GAZIANTEP) [South East  3.7 km]
315,2.02E+13,2023-03-09,55:26.4,38.068,38.4365,5,4.6,0,4.6,4.5,0,0,Ke,SAHINBEYLER-SINCIK (ADIYAMAN) [North West  1.7 km]
316,2.02E+13,2023-03-09,28:53.6,40.5212,28.2342,11.7,4.2,0,4.2,0,0,0,Ke,ERDEK ACIKLARI-BALIKESIR (MARMARA DENIZI)
317,2.02E+13,2023-03-07,18:19.5,38.8083,37.4022,5,4.5,0,4.3,4.5,0,0,Ke,YUVA-GURUN (SIVAS) [North West  2.0 km]
318,2.02E+13,2023-03-07,53:38.3,38.7485,35.2857,5,4.2,0,4.2,4.2,0,0,Ke,SARAYCIK-INCESU (KAYSERI) [North 1.2 km]
319,2.02E+13,2023-03-07,47:26.6,38.711,35.2668,5,4.9,0,4.8,4.9,0,0,Ke,SARAYCIK-INCESU (KAYSERI) [South West  3.5 km]
320,2.02E+13,2023-03-07,40:10.2,37.7247,36.5705,5,4.5,0,4.5,4.4,0,0,Ke,AKGUMUS-ANDIRIN (KAHRAMANMARAS) [South East  2.9 km]
321,2.02E+13,2023-03-06,14:56.7,36.1363,36.1193,6.5,4,0,4,4,0,0,Ke,YESILPINAR- (HATAY) [South East  0.4 km]
322,2.02E+13,2023-03-06,03:23.2,38.2787,37.2712,5,4.2,0,4,4.2,0,0,Ke,ELDELEK-ELBISTAN (KAHRAMANMARAS) [North East  3.6 km]
